pind,nstep,position,velocity,acceleration
0,9786,[-953.19801238  600.74403031 -839.2347966 ],[504.15258812 435.72990247 483.59741079],362226.6010240551
0,9787,[-953.19801238  600.74403031 -839.2347966 ],[511.71986094 410.58789765 497.45393757],189181.82047738836
0,9788,[-953.19801238  600.74403031 -839.2347966 ],[511.63858516 387.28243988 515.89267742],-2031.8944586449559
0,9789,[-953.19801238  600.74403031 -839.2347966 ],[503.89763551 368.0075003  537.19257107],-193523.74120184802
0,9790,[-953.19801238  600.74403031 -839.2347966 ],[489.20531215 354.58521954 559.3580224 ],-367308.0841717734
0,9791,[-953.19801238  600.74403031 -839.2347966 ],[468.92554934 348.29324334 580.30554407],-506994.07023319334
0,9792,[-953.19801238  600.74403031 -839.2347966 ],[444.95217753 349.74254381 598.05952171],-599334.2952123313
0,9793,[-953.19801238  600.74403031 -839.2347966 ],[419.53273942 358.8174554  610.93867123],-635485.9527291921
0,9794,[-953.19801238  600.74403031 -839.2347966 ],[395.05818547 374.68386019 617.71554573],-611863.848681871
0,9795,[-953.19801238  600.74403031 -839.2347966 ],[373.83809551 395.86507694 617.73391075],-530502.2489770849
0,9796,[-953.19801238  600.74403031 -839.2347966 ],[357.88256216 420.37863582 610.97272152],-398888.33385196986
0,9797,[-953.19801238  600.74403031 -839.2347966 ],[348.71137035 445.92135172 598.05043253],-229279.79519590308
0,9798,[-953.19801238  600.74403031 -839.2347966 ],[347.20864586 470.08548802 580.16897649],-37568.1121891418
0,9799,[-953.19801238  600.74403031 -839.2347966 ],[353.53694353 490.58576958 559.002437  ],158207.44177962778
0,9800,[-953.19801238  600.74403031 -839.2347966 ],[367.11919184 505.47585645 536.54067323],339556.20761756506
0,9801,[-953.19801238  600.74403031 -839.2347966 ],[386.69052575 513.33375249 514.90244562],489283.34787293576
0,9802,[-953.19801238  600.74403031 -839.2347966 ],[410.41542866 513.39843305 496.13553653],593122.5727290709
0,9803,[-953.19801238  600.74403031 -839.2347966 ],[436.05939425 505.64448571 482.02267989],641099.1395351316
0,9804,[-953.19801238  600.74403031 -839.2347966 ],[461.19910219 490.78735626 473.91167723],628492.6986998939
0,9805,[-953.19801238  600.74403031 -839.2347966 ],[483.45137549 470.21833743 472.58591009],556306.8324414857
0,9806,[-953.19801238  600.74403031 -839.2347966 ],[500.69931002 445.87511298 478.18774781],431198.36314541684
0,9807,[-953.19801238  600.74403031 -839.2347966 ],[511.29412467 420.05983521 490.20242461],264870.3663916024
0,9808,[-953.19801238  600.74403031 -839.2347966 ],[514.21346704 395.22177647 507.50427227],72983.5590728129
0,9809,[-953.19801238  600.74403031 -839.2347966 ],[509.16093119 373.72506003 528.46127399],-126313.3960218269
0,9810,[-953.19801238  600.74403031 -839.2347966 ],[496.59703393 357.62350329 551.08831486],-314097.43156277156
0,9811,[-953.19801238  600.74403031 -839.2347966 ],[477.69834587 348.4640388  573.23478708],-472467.2016093137
0,9812,[-953.19801238  600.74403031 -839.2347966 ],[454.24828394 347.13756246 592.78882888],-586251.5480654679
0,9813,[-953.19801238  600.74403031 -839.2347966 ],[428.46959867 353.79163336 607.8787766 ],-644467.1317907606
0,9814,[-953.19801238  600.74403031 -839.2347966 ],[402.8142107  367.81363141 617.05256847],-641384.699433101
0,9815,[-953.19801238  600.74403031 -839.2347966 ],[379.73022147 387.88631265 619.41785218],-577099.7305561167
0,9816,[-953.19801238  600.74403031 -839.2347966 ],[361.42822882 412.11081714 614.72923026],-457549.81625620555
0,9817,[-953.19801238  600.74403031 -839.2347966 ],[349.66928071 438.18573066 603.41407551],-293973.7028056967
0,9818,[-953.19801238  600.74403031 -839.2347966 ],[345.59486186 463.62539338 586.53418542],-101860.47117905445
0,9819,[-953.19801238  600.74403031 -839.2347966 ],[349.61539702 485.99680545 565.68666084],100513.37896078962
0,9820,[-953.19801238  600.74403031 -839.2347966 ],[361.36823526 503.1525782  542.85320823],293820.95586139197
0,9821,[-953.19801238  600.74403031 -839.2347966 ],[379.74947445 513.43761728 520.21202497],459530.97990517045
0,9822,[-953.19801238  600.74403031 -839.2347966 ],[403.01692524 515.84959862 499.9300634 ],581686.2697888325
0,9823,[-953.19801238  600.74403031 -839.2347966 ],[428.95467748 510.13760124 483.95543473],648443.805823311
0,9824,[-953.19801238  600.74403031 -839.2347966 ],[455.08377821 496.82909956 473.8298146 ],653227.5182701226
0,9825,[-953.19801238  600.74403031 -839.2347966 ],[478.8990332  477.18234271 470.53892504],595381.3748050791
0,9826,[-953.19801238  600.74403031 -839.2347966 ],[498.10934029 453.06830988 474.4156447 ],480257.67723217566
0,9827,[-953.19801238  600.74403031 -839.2347966 ],[510.8585096  426.79323755 485.10535521],318729.23285548604
0,9828,[-953.19801238  600.74403031 -839.2347966 ],[515.9052758  400.87850342 501.59722134],126169.15500277627
0,9829,[-953.19801238  600.74403031 -839.2347966 ],[512.74500628 377.81885432 522.31878163],-79006.73820627446
0,9830,[-953.19801238  600.74403031 -839.2347966 ],[501.66110716 359.84216293 545.28509846],-277097.4779157825
0,9831,[-953.19801238  600.74403031 -839.2347966 ],[483.70081376 348.69386823 568.28838253],-449007.33486855694
0,9832,[-953.19801238  600.74403031 -839.2347966 ],[460.57729381 345.46698885 589.10999567],-578087.9988981539
0,9833,[-953.19801238  600.74403031 -839.2347966 ],[434.50710185 350.49430756 605.73445539],-651754.799029905
0,9834,[-953.19801238  600.74403031 -839.2347966 ],[407.99831643 363.31341407 616.54475507],-662719.6353724215
0,9835,[-953.19801238  600.74403031 -839.2347966 ],[383.60955272 382.70832391 620.48001712],-609719.092848671
0,9836,[-953.19801238  600.74403031 -839.2347966 ],[363.70298775 406.82402894 617.14005694],-497664.1242863053
0,9837,[-953.19801238  600.74403031 -839.2347966 ],[350.21525905 433.34328191 606.82650996],-337193.21750661347
0,9838,[-953.19801238  600.74403031 -839.2347966 ],[344.46850892 459.70885324 590.51626967],-143668.75307496655
0,9839,[-953.19801238  600.74403031 -839.2347966 ],[347.04008262 483.37000951 569.76951204],64289.342501875515
0,9840,[-953.19801238  600.74403031 -839.2347966 ],[357.70380003 502.02949352 546.58091054],266592.9350656171
0,9841,[-953.19801238  600.74403031 -839.2347966 ],[375.44884201 513.86708968 523.18816852],443626.04966721614
0,9842,[-953.19801238  600.74403031 -839.2347966 ],[398.57478885 517.71797603 501.85618265],578148.6708271074
0,9843,[-953.19801238  600.74403031 -839.2347966 ],[424.85394789 513.18831162 484.6575986 ],656978.9760999626
0,9844,[-953.19801238  600.74403031 -839.2347966 ],[451.74553295 500.69649409 473.2709871 ],672289.6265338903
0,9845,[-953.19801238  600.74403031 -839.2347966 ],[476.64114965 481.43567994 468.8162964 ],622390.4173535317
0,9846,[-953.19801238  600.74403031 -839.2347966 ],[497.11790152 457.26080052 471.7437581 ],511918.7968408581
0,9847,[-953.19801238  600.74403031 -839.2347966 ],[511.17457206 430.5106849  481.78735093],351416.7635213056
0,9848,[-953.19801238  600.74403031 -839.2347966 ],[517.42785172 403.78229071 497.98773155],156331.9914051675
0,9849,[-953.19801238  600.74403031 -839.2347966 ],[515.24933304 379.67881042 518.78280927],-54462.96680009368
0,9850,[-953.19801238  600.74403031 -839.2347966 ],[504.82964261 360.55608465 542.15752478],-260492.2609609204
0,9851,[-953.19801238  600.74403031 -839.2347966 ],[487.16308343 348.2920439  565.83854256],-441663.9793797415
0,9852,[-953.19801238  600.74403031 -839.2347966 ],[463.95386    344.10177532 587.51507127],-580230.5858532037
0,9853,[-953.19801238  600.74403031 -839.2347966 ],[437.45260836 348.41647029 605.06434653],-662531.290979453
0,9854,[-953.19801238  600.74403031 -839.2347966 ],[410.23881261 360.83836607 616.75972927],-680344.8937836549
0,9855,[-953.19801238  600.74403031 -839.2347966 ],[384.97007803 380.17644197 621.44096258],-631718.3643504577
0,9856,[-953.19801238  600.74403031 -839.2347966 ],[364.12260865 404.55977598 618.62974367],-521186.7344906309
0,9857,[-953.19801238  600.74403031 -839.2347966 ],[349.74825086 431.61787226 608.57905477],-359358.9448456512
0,9858,[-953.19801238  600.74403031 -839.2347966 ],[343.27199412 458.71067031 592.25113624],-161906.41847365582
0,9859,[-953.19801238  600.74403031 -839.2347966 ],[345.34998833 483.18599099 571.22594827],51949.85534542553
0,9860,[-953.19801238  600.74403031 -839.2347966 ],[355.8023066  502.63935634 547.54877155],261307.95669229198
0,9861,[-953.19801238  600.74403031 -839.2347966 ],[373.62741556 515.1507312  523.53158235],445627.7240144672
0,9862,[-953.19801238  600.74403031 -839.2347966 ],[397.09732333 519.4748363  501.52742216],586747.6942057962
0,9863,[-953.19801238  600.74403031 -839.2347966 ],[423.92444327 515.16609086 483.69971987],670677.9984505984
0,9864,[-953.19801238  600.74403031 -839.2347966 ],[451.48412246 502.62554944 471.80914291],688991.9798310358
0,9865,[-953.19801238  600.74403031 -839.2347966 ],[477.07123753 483.06479634 467.03897851],639677.8766579117
0,9866,[-953.19801238  600.74403031 -839.2347966 ],[498.16580755 458.38991409 469.87641053],527364.2505205274
0,9867,[-953.19801238  600.74403031 -839.2347966 ],[512.68156116 431.01654507 480.06169189],362893.8402779596
0,9868,[-953.19801238  600.74403031 -839.2347966 ],[519.17293231 403.63392997 496.61062006],162284.27874356724
0,9869,[-953.19801238  600.74403031 -839.2347966 ],[516.97991013 378.94094403 517.9085361 ],-54825.554434944475
0,9870,[-953.19801238  600.74403031 -839.2347966 ],[506.29616177 359.38003963 541.8669878 ],-267093.7091356009
0,9871,[-953.19801238  600.74403031 -839.2347966 ],[488.15331153 346.89534281 566.12793186],-453571.25582714414
0,9872,[-953.19801238  600.74403031 -839.2347966 ],[464.32247676 342.73889634 588.29553542],-595770.8693043386
0,9873,[-953.19801238  600.74403031 -839.2347966 ],[437.14233004 347.34440577 606.17277243],-679503.6679393277
0,9874,[-953.19801238  600.74403031 -839.2347966 ],[409.29027512 360.28127547 617.97940245],-696301.3731539944
0,9875,[-953.19801238  600.74403031 -839.2347966 ],[383.51905759 380.29385934 622.52964465],-644280.4381706195
0,9876,[-953.19801238  600.74403031 -839.2347966 ],[362.38469816 405.42246256 619.35175714],-528358.985783133
0,9877,[-953.19801238  600.74403031 -839.2347966 ],[347.99265891 433.19453803 608.73741669],-359800.98132306605
0,9878,[-953.19801238  600.74403031 -839.2347966 ],[341.78750734 460.86751982 591.71570178],-155128.78905217774
0,9879,[-953.19801238  600.74403031 -839.2347966 ],[344.40717007 485.69952051 569.95392757],65491.56816550691
0,9880,[-953.19801238  600.74403031 -839.2347966 ],[355.61656686 505.2212166  545.59482829],280234.9198032274
0,9881,[-953.19801238  600.74403031 -839.2347966 ],[374.32760362 517.48196117 521.04591803],467775.91884041094
0,9882,[-953.19801238  600.74403031 -839.2347966 ],[398.70395197 521.24554835 498.74166373],609408.7088624106
0,9883,[-953.19801238  600.74403031 -839.2347966 ],[426.34060564 516.11589898 480.9018994 ],690916.341617769
0,9884,[-953.19801238  600.74403031 -839.2347966 ],[454.50072048 502.57978298 469.31041731],704002.871111949
0,9885,[-953.19801238  600.74403031 -839.2347966 ],[480.38646581 481.96187767 465.13582373],647143.633251467
0,9886,[-953.19801238  600.74403031 -839.2347966 ],[501.41711837 456.29617584 468.81270388],525766.313950217
0,9887,[-953.19801238  600.74403031 -839.2347966 ],[515.48677419 428.12613136 479.99527615],351741.3955039757
0,9888,[-953.19801238  600.74403031 -839.2347966 ],[521.17593336 400.25311999 497.58858706],142228.97918738224
0,9889,[-953.19801238  600.74403031 -839.2347966 ],[517.89565778 375.45806609 519.854598  ],-82006.8893995483
0,9890,[-953.19801238  600.74403031 -839.2347966 ],[505.94958905 356.22389878 544.58300615],-298651.7182419973
0,9891,[-953.19801238  600.74403031 -839.2347966 ],[486.50720631 344.4865601  569.31008427],-486059.56854184595
0,9892,[-953.19801238  600.74403031 -839.2347966 ],[461.49051332 341.43957159 591.56389387],-625417.3246649415
0,9893,[-953.19801238  600.74403031 -839.2347966 ],[433.38500099 347.41193793 609.11144167],-702637.8084215892
0,9894,[-953.19801238  600.74403031 -839.2347966 ],[404.99337212 361.83193692 620.18301374],-709790.7216430116
0,9895,[-953.19801238  600.74403031 -839.2347966 ],[379.1563654  383.2808291  623.65108573],-645925.1679852101
0,9896,[-953.19801238  600.74403031 -839.2347966 ],[358.46846945 409.63155687 619.14566309],-517197.3987348607
0,9897,[-953.19801238  600.74403031 -839.2347966 ],[345.01700548 438.25898283 607.09420685],-336286.59925100516
0,9898,[-953.19801238  600.74403031 -839.2347966 ],[340.17088261 466.30098627 588.68181444],-121153.07175973128
0,9899,[-953.19801238  600.74403031 -839.2347966 ],[344.44049037 490.94452513 565.73529701],106740.19406228438
0,9900,[-953.19801238  600.74403031 -839.2347966 ],[357.42315829 509.70811025 540.54242847],324566.69804596313
0,9901,[-953.19801238  600.74403031 -839.2347966 ],[377.84008152 520.69231837 515.6241767 ],510423.08059537044
0,9902,[-953.19801238  600.74403031 -839.2347966 ],[403.66143957 522.77299795 493.48251643],645533.951248386
0,9903,[-953.19801238  600.74403031 -839.2347966 ],[432.30754672 515.71742083 476.34898633],716152.6787995427
0,9904,[-953.19801238  600.74403031 -839.2347966 ],[460.90616495 500.21126545 465.95922599],714965.4556516594
0,9905,[-953.19801238  600.74403031 -839.2347966 ],[486.58036439 477.79323125 463.37628607],641854.9861378139
0,9906,[-953.19801238  600.74403031 -839.2347966 ],[506.73811639 450.70338743 468.88076481],503943.79984580976
0,9907,[-953.19801238  600.74403031 -839.2347966 ],[519.33448132 421.66011046 481.93923301],314909.12333416357
0,9908,[-953.19801238  600.74403031 -839.2347966 ],[523.07985423 393.58776812 501.25460302],93634.3228759199
0,9909,[-953.19801238  600.74403031 -839.2347966 ],[517.57301078 369.32240979 524.89384707],-137671.086320492
0,9910,[-953.19801238  600.74403031 -839.2347966 ],[503.34514474 351.32509016 550.48060639],-355696.65101208724
0,9911,[-953.19801238  600.74403031 -839.2347966 ],[481.8099762  341.43183252 575.4335643 ],-538379.2136405802
0,9912,[-953.19801238  600.74403031 -839.2347966 ],[455.12445741 340.66567681 597.22668185],-667137.9697297439
0,9913,[-953.19801238  600.74403031 -839.2347966 ],[425.97366643 349.13010716 613.64502468],-728769.7744104065
0,9914,[-953.19801238  600.74403031 -839.2347966 ],[397.30123816 365.99502393 623.0102104 ],-716810.7067882274
0,9915,[-953.19801238  600.74403031 -839.2347966 ],[372.01233976 389.57712835 624.3524615 ],-632222.459905634
0,9916,[-953.19801238  600.74403031 -839.2347966 ],[352.67915635 417.50705342 617.51156772],-483329.5854045061
0,9917,[-953.19801238  600.74403031 -839.2347966 ],[341.27878528 446.96676028 603.15620391],-285009.27672965016
0,9918,[-953.19801238  600.74403031 -839.2347966 ],[338.99032379 474.97351381 582.71928798],-57211.53704691061
0,9919,[-953.19801238  600.74403031 -839.2347966 ],[346.07206835 498.68189161 558.25556262],177043.61385647758
0,9920,[-953.19801238  600.74403031 -839.2347966 ],[361.83170724 515.6732745  532.23548602],393990.97229718615
0,9921,[-953.19801238  600.74403031 -839.2347966 ],[384.69299098 524.2033424  507.29602633],571532.0935524801
0,9922,[-953.19801238  600.74403031 -839.2347966 ],[412.35256234 523.3821771  485.97341838],691489.2839271544
0,9923,[-953.19801238  600.74403031 -839.2347966 ],[442.01142051 513.26826805 470.44490439],741471.4542708537
0,9924,[-953.19801238  600.74403031 -839.2347966 ],[470.65782287 494.86637242 462.30573459],716160.0589468193
0,9925,[-953.19801238  600.74403031 -839.2347966 ],[495.37307952 470.02892798 462.40429885],617881.4162628071
0,9926,[-953.19801238  600.74403031 -839.2347966 ],[513.62922265 441.27056795 470.75251449],456403.57817383256
0,9927,[-953.19801238  600.74403031 -839.2347966 ],[523.54819713 411.51422687 486.5210574 ],247974.3621296933
0,9928,[-953.19801238  600.74403031 -839.2347966 ],[524.09596956 383.79442791 508.12043757],13694.310665604802
0,9929,[-953.19801238  600.74403031 -839.2347966 ],[515.19142811 360.94786203 533.36014773],-222613.53616165704
0,9930,[-953.19801238  600.74403031 -839.2347966 ],[497.71850951 345.32282607 559.67005641],-436822.9649394507
0,9931,[-953.19801238  600.74403031 -839.2347966 ],[473.4397897  338.53731714 584.36171695],-606967.9954584856
0,9932,[-953.19801238  600.74403031 -839.2347966 ],[444.81982801 341.31075152 604.90301557],-715499.0422031587
0,9933,[-953.19801238  600.74403031 -839.2347966 ],[414.77583878 353.38687052 619.17805028],-751099.7307782759
0,9934,[-953.19801238  600.74403031 -839.2347966 ],[386.38082218 373.5561603  625.70549822],-709875.4148475564
0,9935,[-953.19801238  600.74403031 -839.2347966 ],[362.54932579 399.77597942 623.79286615],-595787.4097042463
0,9936,[-953.19801238  600.74403031 -839.2347966 ],[345.73798465 429.37658537 613.61050629],-420283.52872178797
0,9937,[-953.19801238  600.74403031 -839.2347966 ],[337.69166834 459.33239513 596.17745079],-201157.90765550654
0,9938,[-953.19801238  600.74403031 -839.2347966 ],[339.26155618 486.57101335 573.26013128],39247.19606510365
0,9939,[-953.19801238  600.74403031 -839.2347966 ],[350.31420824 508.28852296 547.19398185],276316.301463261
0,9940,[-953.19801238  600.74403031 -839.2347966 ],[369.74143515 522.2386907  520.6458644 ],485680.67282919853
0,9941,[-953.19801238  600.74403031 -839.2347966 ],[395.57044128 526.96621161 496.34139757],645725.153103848
0,9942,[-953.19801238  600.74403031 -839.2347966 ],[425.16338832 521.95967873 476.78498825],739823.6759745316
0,9943,[-953.19801238  600.74403031 -839.2347966 ],[455.486267   507.7080764  464.00127227],758071.9670964199
0,9944,[-953.19801238  600.74403031 -839.2347966 ],[483.41973124 485.65444415 459.32465676],698336.606039696
0,9945,[-953.19801238  600.74403031 -839.2347966 ],[506.08009394 458.050938   463.25889914],566509.0674514204
0,9946,[-953.19801238  600.74403031 -839.2347966 ],[521.11747445 427.72973508 475.42161041],375934.51281114767
0,9947,[-953.19801238  600.74403031 -839.2347966 ],[526.9602633  397.81301647 494.57992539],146069.72125384913
0,9948,[-953.19801238  600.74403031 -839.2347966 ],[522.98042531 371.39169762 518.77420913],-99495.9497941835
0,9949,[-953.19801238  600.74403031 -839.2347966 ],[509.56217012 351.20596849 545.51752869],-335456.3796703686
0,9950,[-953.19801238  600.74403031 -839.2347966 ],[488.06637851 339.3606884  572.05067001],-537394.7903662127
0,9951,[-953.19801238  600.74403031 -839.2347966 ],[460.69388781 337.10523936 595.6265705 ],-684312.2675453443
0,9952,[-953.19801238  600.74403031 -839.2347966 ],[430.26121632 344.70091968 613.79481293],-760816.7871708289
0,9953,[-953.19801238  600.74403031 -839.2347966 ],[399.91146057 361.39001962 624.65665093],-758743.8936936848
0,9954,[-953.19801238  600.74403031 -839.2347966 ],[372.78996961 385.47027595 627.06394832],-678037.274000512
0,9955,[-953.19801238  600.74403031 -839.2347966 ],[351.7182493  414.46752144 620.74112206],-526793.0077505283
0,9956,[-953.19801238  600.74403031 -839.2347966 ],[338.89994568 445.38914451 606.31708889],-320457.5906157231
0,9957,[-953.19801238  600.74403031 -839.2347966 ],[335.68962686 475.03250785 585.26350547],-80257.97040736221
0,9958,[-953.19801238  600.74403031 -839.2347966 ],[342.44872643 500.31662314 559.74529444],168977.48925058663
0,9959,[-953.19801238  600.74403031 -839.2347966 ],[358.50407087 518.60276902 532.39856299],401383.6110161946
0,9960,[-953.19801238  600.74403031 -839.2347966 ],[382.21381144 527.97066631 506.05860733],592743.514120832
0,9961,[-953.19801238  600.74403031 -839.2347966 ],[411.13441868 527.4212287  483.46597707],723015.180955322
0,9962,[-953.19801238  600.74403031 -839.2347966 ],[442.27184122 516.98436339 466.98099961],778435.563696712
0,9963,[-953.19801238  600.74403031 -839.2347966 ],[472.39108358 497.72005794 458.33647268],752981.0589412221
0,9964,[-953.19801238  600.74403031 -839.2347966 ],[498.35224808 471.61205696 458.45446852],649029.1124214408
0,9965,[-953.19801238  600.74403031 -839.2347966 ],[517.43816922 441.3646545  467.34671153],477148.0284746814
0,9966,[-953.19801238  600.74403031 -839.2347966 ],[527.63946044 410.12332559 484.10942867],255032.2806315364
0,9967,[-953.19801238  600.74403031 -839.2347966 ],[527.86704028 381.14800927 507.01378976],5689.496044846009
0,9968,[-953.19801238  600.74403031 -839.2347966 ],[518.06958817 357.47296962 533.68306016],-244936.30275830466
0,9969,[-953.19801238  600.74403031 -839.2347966 ],[499.24315734 341.58874424 561.33842955],-470660.7707279374
0,9970,[-953.19801238  600.74403031 -839.2347966 ],[473.33134868 335.1795576  587.08814005],-647795.2166442492
0,9971,[-953.19801238  600.74403031 -839.2347966 ],[443.0258763  338.94393833 608.22981622],-757636.8095451272
0,9972,[-953.19801238  600.74403031 -839.2347966 ],[411.48784448 352.51771227 622.53432878],-788450.7953472607
0,9973,[-953.19801238  600.74403031 -839.2347966 ],[382.01849943 374.5079295  628.48129469],-736733.6263955891
0,9974,[-953.19801238  600.74403031 -839.2347966 ],[357.71371057 402.6347234  625.4212581 ],-607619.7215323816
0,9975,[-953.19801238  600.74403031 -839.2347966 ],[341.13836661 433.96678903 613.64719365],-414383.5989754478
0,9976,[-953.19801238  600.74403031 -839.2347966 ],[334.05500273 465.22628619 594.36742618],-177084.0968940831
0,9977,[-953.19801238  600.74403031 -839.2347966 ],[337.23547289 493.13155487 569.58237349],79511.75384666555
0,9978,[-953.19801238  600.74403031 -839.2347966 ],[350.37590023 514.74186937 541.87761047],328510.6835418105
0,9979,[-953.19801238  600.74403031 -839.2347966 ],[372.12436975 527.76801423 514.15457369],543711.7381009983
0,9980,[-953.19801238  600.74403031 -839.2347966 ],[400.21899955 530.81582125 489.32685703],702365.7449224372
0,9981,[-953.19801238  600.74403031 -839.2347966 ],[431.72238839 523.5366478  470.01380111],787584.7210692427
0,9982,[-953.19801238  600.74403031 -839.2347966 ],[463.32821794 506.66841611 458.26354986],790145.7386243833
0,9983,[-953.19801238  600.74403031 -839.2347966 ],[491.70807028 481.96227947 455.33486417],709496.308662085
0,9984,[-953.19801238  600.74403031 -839.2347966 ],[513.86212674 452.00203704 461.56101274],553851.4113758168
0,9985,[-953.19801238  600.74403031 -839.2347966 ],[527.43681588 419.93480631 476.31059041],339367.2284574165
0,9986,[-953.19801238  600.74403031 -839.2347966 ],[530.97575867 389.14096182 498.0499985 ],88473.56986110525
0,9987,[-953.19801238  600.74403031 -839.2347966 ],[524.07719383 362.87793488 524.50160605],-172464.12103870054
0,9988,[-953.19801238  600.74403031 -839.2347966 ],[507.44076549 343.93542051 552.88142459],-415910.7084327857
0,9989,[-953.19801238  600.74403031 -839.2347966 ],[482.79812386 334.33852317 580.19156951],-616066.0408744221
0,9990,[-953.19801238  600.74403031 -839.2347966 ],[452.73402874 335.1304813  603.53678817],-751602.3778228372
0,9991,[-953.19801238  600.74403031 -839.2347966 ],[420.41627413 346.25834753 620.43158244],-807943.8652765361
0,9992,[-953.19801238  600.74403031 -839.2347966 ],[389.26253334 366.57422578 629.06526527],-778843.5198586199
0,9993,[-953.19801238  600.74403031 -839.2347966 ],[362.57910297 393.95250612 628.49660218],-667085.7591805145
0,9994,[-953.19801238  600.74403031 -839.2347966 ],[343.20973711 425.51126697 618.75704757],-484234.146554526
0,9995,[-953.19801238  600.74403031 -839.2347966 ],[333.23193216 457.91492067 600.85120931],-249445.12374776052
0,9996,[-953.19801238  600.74403031 -839.2347966 ],[333.73320032 487.72643767 576.65403833],12531.704116419462
0,9997,[-953.19801238  600.74403031 -839.2347966 ],[344.69154065 511.77203292 548.7151886 ],273958.50827046926
0,9998,[-953.19801238  600.74403031 -839.2347966 ],[364.9733509  527.47963809 519.99087338],507045.25615183223
0,9999,[-953.19801238  600.74403031 -839.2347966 ],[392.44958156 533.15501616 493.53131639],686905.7665739077
0,10000,[-953.19801238  600.74403031 -839.2347966 ],[424.2183414  528.16577176 472.15674449],794218.99584283
0,10001,[-953.19801238  600.74403031 -839.2347966 ],[456.91076673 513.01313002 458.15627258],817310.6333945014
0,10002,[-953.19801238  600.74403031 -839.2347966 ],[487.04798557 489.28320201 453.04182206],753430.4709675481
0,10003,[-953.19801238  600.74403031 -839.2347966 ],[511.41140576 459.48227847 457.38359092],609085.504667226
0,10004,[-953.19801238  600.74403031 -839.2347966 ],[527.38694252 426.77312394 470.7451087 ],399388.4190379006
0,10005,[-953.19801238  600.74403031 -839.2347966 ],[533.24636305 394.63993848 491.72542577],146485.5132299192
0,10006,[-953.19801238  600.74403031 -839.2347966 ],[528.33541568 366.51744706 518.10459134],-122773.68419121898
0,10007,[-953.19801238  600.74403031 -839.2347966 ],[513.14816673 345.42360898 547.07747944],-379681.22386502044
0,10008,[-953.19801238  600.74403031 -839.2347966 ],[489.27898034 333.63525662 575.55142885],-596729.659555649
0,10009,[-953.19801238  600.74403031 -839.2347966 ],[459.25659057 332.44157616 600.47613327],-750559.7442925548
0,10010,[-953.19801238  600.74403031 -839.2347966 ],[426.27735438 342.00218637 619.17054633],-824480.9048156624
0,10011,[-953.19801238  600.74403031 -839.2347966 ],[393.8656869  361.32551506 629.61168361],-810291.6869374155
0,10012,[-953.19801238  600.74403031 -839.2347966 ],[365.49767717 388.37038407 630.65412249],-709200.2434266802
0,10013,[-953.19801238  600.74403031 -839.2347966 ],[344.2280739  420.26054669 622.15630947],-531740.0817125587
0,10014,[-953.19801238  600.74403031 -839.2347966 ],[332.36072621 453.58977491 604.99969761],-296683.6922633078
0,10015,[-953.19801238  600.74403031 -839.2347966 ],[331.19813477 484.7852648  580.99818539],-29064.785950288293
0,10016,[-953.19801238  600.74403031 -839.2347966 ],[340.89746047 510.49067875 552.7070822 ],242483.14257236526
0,10017,[-953.19801238  600.74403031 -839.2347966 ],[360.44902329 527.9277894  523.15162998],488789.07049111853
0,10018,[-953.19801238  600.74403031 -839.2347966 ],[387.78021381 535.1977198  495.50381738],683279.7630285923
0,10019,[-953.19801238  600.74403031 -839.2347966 ],[419.97424494 531.48901369 472.74190573],804850.7781583623
0,10020,[-953.19801238  600.74403031 -839.2347966 ],[453.58074975 517.16959038 457.32913449],840162.6202476379
0,10021,[-953.19801238  600.74403031 -839.2347966 ],[484.98522739 493.75201536 450.94624771],785111.9411024044
0,10022,[-953.19801238  600.74403031 -839.2347966 ],[510.79783772 463.73513463 454.30694211],645315.2582274483
0,10023,[-953.19801238  600.74403031 -839.2347966 ],[528.21975832 430.33850873 467.07663023],435548.01485175715
0,10024,[-953.19801238  600.74403031 -839.2347966 ],[535.34750822 397.15777998 487.90392858],178193.74754019745
0,10025,[-953.19801238  600.74403031 -839.2347966 ],[531.38209982 367.77782635 514.56217187],-99135.20982967441
0,10026,[-953.19801238  600.74403031 -839.2347966 ],[516.71993987 345.38532601 544.18631691],-366553.9987913064
0,10027,[-953.19801238  600.74403031 -839.2347966 ],[492.91501177 332.42263755 573.58013904],-595123.2026279839
0,10028,[-953.19801238  600.74403031 -839.2347966 ],[462.51570359 330.32064166 599.56080807],-759982.704480781
0,10029,[-953.19801238  600.74403031 -839.2347966 ],[428.79322265 339.33983349 619.303651  ],-843062.0233657421
0,10030,[-953.19801238  600.74403031 -839.2347966 ],[395.3903906  358.53739172 630.64967062],-835070.8013064646
0,10031,[-953.19801238  600.74403031 -839.2347966 ],[365.92844019 385.86441459 632.34224554],-736548.7603216564
0,10032,[-953.19801238  600.74403031 -839.2347966 ],[343.61424472 418.38345445 624.16698212],-557854.8867737282
0,10033,[-953.19801238  600.74403031 -839.2347966 ],[330.89063785 452.58340947 606.97910141],-318090.17176331906
0,10034,[-953.19801238  600.74403031 -839.2347966 ],[329.16805807 484.75815461 582.61488927],-43064.494324082145
0,10035,[-953.19801238  600.74403031 -839.2347966 ],[338.66712469 511.40817942 553.6962956 ],237476.66553197175
0,10036,[-953.19801238  600.74403031 -839.2347966 ],[358.38983698 529.62174336 523.34938268],493067.8071642475
